signal_date,sector,instrument,direction,score,role,horizon
2015-09-25,ferrous,RB,-1,-2.1696754755636185,absolute,single_250
2015-09-30,agriculture,SR,1,1.067754318981684,strongest,single_250
2015-09-30,agriculture,C,-1,-1.6226687880403525,weakest,single_250
2015-09-30,base_metal,AL,-1,-2.0368411137108735,absolute,single_250
2015-09-30,chemical_energy,MA,-1,-1.1183904104527413,weakest,single_250
2015-09-30,ferrous,RB,-1,-1.9678577942366162,absolute,single_250
2015-10-09,agriculture,SR,1,1.1070710598883036,strongest,single_250
2015-10-09,agriculture,C,-1,-1.5964951338634503,weakest,single_250
2015-10-09,base_metal,AL,-1,-2.149830553798724,absolute,single_250
2015-10-09,chemical_energy,MA,-1,-0.8212402009543203,weakest,single_250
2015-10-09,ferrous,RB,-1,-1.8870948019713898,absolute,single_250
2015-10-16,agriculture,SR,1,0.6684257235862964,strongest,single_250
2015-10-16,agriculture,C,-1,-1.5098656045952235,weakest,single_250
2015-10-16,base_metal,AL,-1,-2.3271029792216615,absolute,single_250
2015-10-16,chemical_energy,FG,1,0.09431891825161262,strongest,single_250
2015-10-16,chemical_energy,MA,-1,-0.8739379274023616,weakest,single_250
2015-10-16,ferrous,RB,-1,-1.7487779493475213,absolute,single_250
2015-10-23,agriculture,SR,1,0.5769309597471062,strongest,single_250
2015-10-23,agriculture,JD,-1,-1.6090106492979732,weakest,single_250
2015-10-23,base_metal,AL,-1,-2.6149294971927413,absolute,single_250
2015-10-23,chemical_energy,FG,1,0.34659087635354086,strongest,single_250
2015-10-23,chemical_energy,MA,-1,-0.8423904258604042,weakest,single_250
2015-10-23,ferrous,RB,-1,-2.201197046497518,absolute,single_250
2015-10-30,agriculture,SR,1,0.4607370138766319,strongest,single_250
2015-10-30,agriculture,JD,-1,-1.6999272526549114,weakest,single_250
2015-10-30,base_metal,AL,-1,-2.77571343041822,absolute,single_250
2015-10-30,chemical_energy,FG,1,0.42763935632838496,strongest,single_250
2015-10-30,chemical_energy,MA,-1,-0.8658769399692208,weakest,single_250
2015-10-30,ferrous,RB,-1,-2.090977873086018,absolute,single_250
2015-11-06,agriculture,SR,1,0.4526038470458325,strongest,single_250
2015-11-06,agriculture,JD,-1,-1.5608697603504291,weakest,single_250
2015-11-06,base_metal,AL,-1,-2.638493130721609,absolute,single_250
2015-11-06,chemical_energy,FG,1,0.3031237251266444,strongest,single_250
2015-11-06,chemical_energy,RU,-1,-0.9716378848948969,weakest,single_250
2015-11-06,ferrous,RB,-1,-2.168024362501878,absolute,single_250
2015-11-13,agriculture,SR,1,0.5953012771900186,strongest,single_250
2015-11-13,agriculture,JD,-1,-1.2967424418409894,weakest,single_250
2015-11-13,base_metal,AL,-1,-2.907884714744164,absolute,single_250
2015-11-13,chemical_energy,FG,1,0.45260896441362103,strongest,single_250
2015-11-13,chemical_energy,MA,-1,-0.5873941518355045,weakest,single_250
2015-11-13,ferrous,RB,-1,-2.0841100903036,absolute,single_250
2015-11-20,agriculture,SR,1,0.23214352376325822,strongest,single_250
2015-11-20,agriculture,P,-1,-1.5507542202071771,weakest,single_250
2015-11-20,base_metal,AL,-1,-2.9850452930387252,absolute,single_250
2015-11-20,chemical_energy,FG,1,0.09421787670586289,strongest,single_250
2015-11-20,chemical_energy,RU,-1,-0.9126155870048999,weakest,single_250
2015-11-20,ferrous,RB,-1,-2.338147283317364,absolute,single_250
2015-11-27,agriculture,SR,1,0.6136807750440159,strongest,single_250
2015-11-27,agriculture,JD,-1,-1.571013825136753,weakest,single_250
2015-11-27,base_metal,AL,-1,-2.502870558983444,absolute,single_250
2015-11-27,chemical_energy,FG,1,0.4117560933386419,strongest,single_250
2015-11-27,chemical_energy,MA,-1,-0.8025761970965833,weakest,single_250
2015-11-27,ferrous,RB,-1,-2.196905158745782,absolute,single_250
2015-12-04,agriculture,SR,1,0.5765089197168709,strongest,single_250
2015-12-04,agriculture,JD,-1,-1.3522013829657282,weakest,single_250
2015-12-04,base_metal,AL,-1,-2.549714698965285,absolute,single_250
2015-12-04,chemical_energy,FG,1,0.44081163078580476,strongest,single_250
2015-12-04,chemical_energy,MA,-1,-1.009518848803628,weakest,single_250
2015-12-04,ferrous,RB,-1,-2.2037624926659607,absolute,single_250
2015-12-11,agriculture,SR,1,0.7713674928094745,strongest,single_250
2015-12-11,agriculture,JD,-1,-1.758465166820108,weakest,single_250
2015-12-11,base_metal,AL,-1,-1.9647407794426839,absolute,single_250
2015-12-11,chemical_energy,FG,1,0.40858243952377754,strongest,single_250
2015-12-11,chemical_energy,MA,-1,-1.1644854347227123,weakest,single_250
2015-12-11,ferrous,RB,-1,-2.4612039698117845,absolute,single_250
2015-12-18,agriculture,SR,1,0.6192266789825178,strongest,single_250
2015-12-18,agriculture,JD,-1,-1.8672650723492585,weakest,single_250
2015-12-18,base_metal,AL,-1,-1.931238602417902,absolute,single_250
2015-12-18,chemical_energy,FG,1,0.43161012840504287,strongest,single_250
2015-12-18,chemical_energy,MA,-1,-0.820539923064942,weakest,single_250
2015-12-18,ferrous,RB,-1,-2.404256663444869,absolute,single_250
2015-12-25,agriculture,SR,1,0.9094553313266883,strongest,single_250
2015-12-25,agriculture,JD,-1,-1.61898564116456,weakest,single_250
2015-12-25,base_metal,AL,-1,-1.7057045427182909,absolute,single_250
2015-12-25,chemical_energy,FG,1,0.3681697160569567,strongest,single_250
2015-12-25,chemical_energy,MA,-1,-0.4210513500548798,weakest,single_250
2015-12-25,ferrous,RB,-1,-2.2749420389081663,absolute,single_250
2015-12-31,agriculture,SR,1,0.9239022554048428,strongest,single_250
2015-12-31,agriculture,JD,-1,-1.569819457253103,weakest,single_250
2015-12-31,base_metal,AL,-1,-1.6502992127298477,absolute,single_250
2015-12-31,chemical_energy,FG,1,0.4380635673928104,strongest,single_250
2015-12-31,chemical_energy,RU,-1,-0.3023965856963798,weakest,single_250
2015-12-31,ferrous,RB,-1,-1.995667004479307,absolute,single_250
2016-01-08,agriculture,SR,1,0.7298692587382601,strongest,single_250
2016-01-08,agriculture,CF,-1,-1.737396922556791,weakest,single_250
2016-01-08,base_metal,AL,-1,-1.6198187378365494,absolute,single_250
2016-01-08,chemical_energy,FG,1,0.11359026139505929,strongest,single_250
2016-01-08,chemical_energy,RU,-1,-0.7727494961780205,weakest,single_250
2016-01-08,ferrous,RB,-1,-2.501500133971404,absolute,single_250
2016-01-15,agriculture,SR,1,0.4957867826158911,strongest,single_250
2016-01-15,agriculture,CF,-1,-1.689409982677876,weakest,single_250
2016-01-15,base_metal,AL,-1,-1.4956571832897116,absolute,single_250
2016-01-15,chemical_energy,FG,1,0.13764783158890717,strongest,single_250
2016-01-15,chemical_energy,RU,-1,-0.8283991925564879,weakest,single_250
2016-01-15,ferrous,RB,-1,-2.414701856585432,absolute,single_250
2016-01-22,agriculture,SR,1,0.5220707106826148,strongest,single_250
2016-01-22,agriculture,CF,-1,-1.4194675383788025,weakest,single_250
2016-01-22,base_metal,AL,-1,-1.4182058236143351,absolute,single_250
2016-01-22,chemical_energy,FG,1,0.41842457138997774,strongest,single_250
2016-01-22,chemical_energy,RU,-1,-0.49083237463646884,weakest,single_250
2016-01-22,ferrous,RB,-1,-2.1453772602026957,absolute,single_250
2016-01-29,agriculture,SR,1,0.11004832372020293,strongest,single_250
2016-01-29,agriculture,CF,-1,-1.5056710789966399,weakest,single_250
2016-01-29,base_metal,AL,-1,-1.454553120762631,absolute,single_250
2016-01-29,chemical_energy,FG,1,0.4061437401399193,strongest,single_250
2016-01-29,chemical_energy,RU,-1,-0.718337022861721,weakest,single_250
2016-01-29,ferrous,RB,-1,-2.0490688553867455,absolute,single_250
2016-02-05,agriculture,SR,1,0.16882082089505338,strongest,single_250
2016-02-05,agriculture,CF,-1,-1.8035560303780842,weakest,single_250
2016-02-05,base_metal,AL,-1,-1.3824088952128164,absolute,single_250
2016-02-05,chemical_energy,FG,1,0.4725615610614353,strongest,single_250
2016-02-05,chemical_energy,RU,-1,-0.7033298473997166,weakest,single_250
2016-02-05,ferrous,RB,-1,-2.059331900548387,absolute,single_250
2016-02-19,agriculture,SR,1,0.08794989100573636,strongest,single_250
2016-02-19,agriculture,CF,-1,-1.834265463552471,weakest,single_250
2016-02-19,base_metal,AL,-1,-1.4862239253820049,absolute,single_250
2016-02-19,chemical_energy,FG,1,0.6479242724452318,strongest,single_250
2016-02-19,chemical_energy,RU,-1,-0.6363556552405067,weakest,single_250
2016-02-19,ferrous,RB,-1,-1.8119079311039887,absolute,single_250
2016-02-26,agriculture,CF,-1,-2.128290106395634,weakest,single_250
2016-02-26,base_metal,AL,-1,-1.201749943529849,absolute,single_250
2016-02-26,chemical_energy,FG,1,0.6702821108469232,strongest,single_250
2016-02-26,chemical_energy,RU,-1,-0.806606550213363,weakest,single_250
2016-02-26,ferrous,RB,-1,-1.7628991912959504,absolute,single_250
2016-03-04,agriculture,SR,1,0.095688855316415,strongest,single_250
2016-03-04,agriculture,CF,-1,-2.202456360446365,weakest,single_250
2016-03-04,base_metal,AL,-1,-1.1002183311044194,absolute,single_250
2016-03-04,chemical_energy,FG,1,0.5805305081143184,strongest,single_250
2016-03-04,chemical_energy,RU,-1,-0.7200928809601013,weakest,single_250
2016-03-04,ferrous,RB,-1,-1.6302355674434577,absolute,single_250
2016-03-11,agriculture,SR,1,0.01522655472745872,strongest,single_250
2016-03-11,agriculture,CF,-1,-2.0223046215311995,weakest,single_250
2016-03-11,base_metal,AL,-1,-1.1039466872292167,absolute,single_250
2016-03-11,chemical_energy,FG,1,0.8361124161544504,strongest,single_250
2016-03-11,chemical_energy,MA,-1,-0.6328074646656158,weakest,single_250
2016-03-11,ferrous,RB,-1,-1.1142434406116857,absolute,single_250
2016-03-18,agriculture,SR,1,0.17882049474182918,strongest,single_250
2016-03-18,agriculture,CF,-1,-1.8021114323017404,weakest,single_250
2016-03-18,base_metal,AL,-1,-1.1524123475073853,absolute,single_250
2016-03-18,chemical_energy,FG,1,0.930350022362235,strongest,single_250
2016-03-18,chemical_energy,MA,-1,-0.541260423366574,weakest,single_250
2016-03-18,ferrous,RB,-1,-0.8367195111179331,absolute,single_250
2016-03-25,agriculture,SR,1,0.2811399412839153,strongest,single_250
2016-03-25,agriculture,CF,-1,-1.6356341199594313,weakest,single_250
2016-03-25,base_metal,AL,-1,-1.102364426693442,absolute,single_250
2016-03-25,chemical_energy,FG,1,0.6586137641790306,strongest,single_250
2016-03-25,chemical_energy,MA,-1,-0.37822425266007986,weakest,single_250
2016-03-25,ferrous,RB,-1,-0.6348502510875745,absolute,single_250
2016-04-01,agriculture,P,1,0.31810341723969837,strongest,single_250
2016-04-01,agriculture,C,-1,-1.8176524675013903,weakest,single_250
2016-04-01,base_metal,AL,-1,-0.9774464781425188,absolute,single_250
2016-04-01,chemical_energy,FG,1,0.6194187335137536,strongest,single_250
2016-04-01,chemical_energy,MA,-1,-0.7130959990164182,weakest,single_250
2016-04-01,ferrous,RB,-1,-0.6295962949746647,absolute,single_250
2016-04-01,government_bond,T,1,0.816231807819879,absolute,single_250
2016-04-08,agriculture,P,1,0.2954562717742224,strongest,single_250
2016-04-08,agriculture,C,-1,-1.7445693259216135,weakest,single_250
2016-04-08,base_metal,AL,-1,-1.163844432053878,absolute,single_250
2016-04-08,chemical_energy,FG,1,0.7854775596586583,strongest,single_250
2016-04-08,chemical_energy,MA,-1,-0.7549728313711873,weakest,single_250
2016-04-08,ferrous,RB,-1,-0.39990496779702356,absolute,single_250
2016-04-08,government_bond,T,1,0.8424623471763119,absolute,single_250
2016-04-15,agriculture,P,1,0.3533466708312935,strongest,single_250
2016-04-15,agriculture,C,-1,-1.5698731045349361,weakest,single_250
2016-04-15,base_metal,AL,-1,-0.8790816425504221,absolute,single_250
2016-04-15,chemical_energy,FG,1,1.205458708993447,strongest,single_250
2016-04-15,chemical_energy,MA,-1,-0.6064685118178859,weakest,single_250
2016-04-15,ferrous,RB,1,0.05712076287710535,absolute,single_250
2016-04-15,government_bond,T,1,0.9889146291324213,absolute,single_250
2016-04-22,agriculture,P,1,0.421520387286919,strongest,single_250
2016-04-22,agriculture,C,-1,-1.1475088698168232,weakest,single_250
2016-04-22,base_metal,AL,-1,-0.2862849190856749,absolute,single_250
2016-04-22,chemical_energy,FG,1,1.2605657397771393,strongest,single_250
2016-04-22,chemical_energy,MA,-1,-0.7904473005314882,weakest,single_250
2016-04-22,ferrous,RB,1,0.6084799448137763,absolute,single_250
2016-04-22,government_bond,T,1,0.780343552516986,absolute,single_250
2016-04-29,agriculture,P,1,0.03734593207445976,strongest,single_250
2016-04-29,agriculture,C,-1,-1.3221688060229966,weakest,single_250
2016-04-29,base_metal,AL,-1,-0.3499100831123137,absolute,single_250
2016-04-29,chemical_energy,FG,1,0.9808906182546523,strongest,single_250
2016-04-29,chemical_energy,MA,-1,-0.6981376361688142,weakest,single_250
2016-04-29,ferrous,RB,1,0.5132935355921316,absolute,single_250
2016-04-29,government_bond,T,1,0.5676228978936229,absolute,single_250
2016-05-06,agriculture,C,-1,-1.2248123111404232,weakest,single_250
2016-05-06,base_metal,AL,-1,-0.5979804087756481,absolute,single_250
2016-05-06,chemical_energy,FG,1,0.5930809737460473,strongest,single_250
2016-05-06,chemical_energy,MA,-1,-0.9702909407646897,weakest,single_250
2016-05-06,ferrous,RB,1,0.021794544888299277,absolute,single_250
2016-05-06,government_bond,T,1,0.5875092267068782,absolute,single_250
2016-05-13,agriculture,M,1,0.1308532255602708,strongest,single_250
2016-05-13,agriculture,C,-1,-1.1745621918909048,weakest,single_250
2016-05-13,base_metal,AL,-1,-0.832728939878154,absolute,single_250
2016-05-13,chemical_energy,FG,1,0.5382949199083477,strongest,single_250
2016-05-13,chemical_energy,RU,-1,-1.1571643398103035,weakest,single_250
2016-05-13,ferrous,RB,-1,-0.6259049583525542,absolute,single_250
2016-05-13,government_bond,T,1,0.8904838474160568,absolute,single_250
2016-05-20,agriculture,M,1,0.43750540762049034,strongest,single_250
2016-05-20,agriculture,C,-1,-1.198952108233908,weakest,single_250
2016-05-20,base_metal,AL,-1,-0.5423399270127301,absolute,single_250
2016-05-20,chemical_energy,FG,1,0.6519418463441009,strongest,single_250
2016-05-20,chemical_energy,RU,-1,-1.1390385455608867,weakest,single_250
2016-05-20,ferrous,RB,-1,-0.4890081306137664,absolute,single_250
2016-05-20,government_bond,T,1,0.8520038824799406,absolute,single_250
2016-05-27,agriculture,M,1,0.5902150525241313,strongest,single_250
2016-05-27,agriculture,C,-1,-1.1010286138643395,weakest,single_250
2016-05-27,base_metal,AL,-1,-0.6092953356284292,absolute,single_250
2016-05-27,chemical_energy,FG,1,0.7358555944493143,strongest,single_250
2016-05-27,chemical_energy,RU,-1,-1.1158760793493478,weakest,single_250
2016-05-27,ferrous,RB,-1,-0.4915970183088846,absolute,single_250
2016-05-27,government_bond,T,1,0.9477773315198765,absolute,single_250
2016-06-03,agriculture,M,1,0.9533633726737163,strongest,single_250
2016-06-03,agriculture,C,-1,-0.7556807199979839,weakest,single_250
2016-06-03,base_metal,AL,-1,-0.6073723601074584,absolute,single_250
2016-06-03,chemical_energy,FG,1,0.7964222419469208,strongest,single_250
2016-06-03,chemical_energy,RU,-1,-1.4014768506863673,weakest,single_250
2016-06-03,ferrous,RB,-1,-0.5821562190426883,absolute,single_250
2016-06-03,government_bond,T,1,1.3476923422375016,absolute,single_250
2016-06-08,agriculture,M,1,1.1681717445654054,strongest,single_250
2016-06-08,agriculture,C,-1,-0.773082053331601,weakest,single_250
2016-06-08,base_metal,AL,-1,-0.609080979308098,absolute,single_250
2016-06-08,chemical_energy,FG,1,0.7427846732230229,strongest,single_250
2016-06-08,chemical_energy,RU,-1,-1.4354573712610477,weakest,single_250
2016-06-08,ferrous,RB,-1,-0.4277959984826114,absolute,single_250
2016-06-08,government_bond,T,1,1.379792250332921,absolute,single_250
2016-06-17,agriculture,M,1,1.1692878873416128,strongest,single_250
2016-06-17,agriculture,C,-1,-0.5595781272664361,weakest,single_250
2016-06-17,base_metal,AL,-1,-0.4360878798611288,absolute,single_250
2016-06-17,chemical_energy,FG,1,0.6635747715540534,strongest,single_250
2016-06-17,chemical_energy,RU,-1,-1.1434570904896157,weakest,single_250
2016-06-17,ferrous,RB,-1,-0.39908174949020425,absolute,single_250
2016-06-17,government_bond,T,1,1.454025597884277,absolute,single_250
2016-06-24,agriculture,M,1,1.2275788157003003,strongest,single_250
2016-06-24,agriculture,C,-1,-0.6929160047107651,weakest,single_250
2016-06-24,base_metal,AL,-1,-0.20167577305031284,absolute,single_250
2016-06-24,chemical_energy,FG,1,0.8147692587833791,strongest,single_250
2016-06-24,chemical_energy,RU,-1,-1.1032956000278147,weakest,single_250
2016-06-24,ferrous,RB,-1,-0.16330807867605945,absolute,single_250
2016-06-24,government_bond,T,1,1.7003236667028159,absolute,single_250
2016-07-01,agriculture,M,1,1.4763737885825592,strongest,single_250
2016-07-01,agriculture,C,-1,-0.6849488205672163,weakest,single_250
2016-07-01,base_metal,AL,1,0.07405758142120165,absolute,single_250
2016-07-01,chemical_energy,FG,1,1.298266264753413,strongest,single_250
2016-07-01,chemical_energy,RU,-1,-0.8560248723547271,weakest,single_250
2016-07-01,ferrous,RB,1,0.19329477874305262,absolute,single_250
2016-07-01,government_bond,T,1,1.8693108001330352,absolute,single_250
2016-07-08,agriculture,CF,1,0.6799445662867819,strongest,single_250
2016-07-08,agriculture,C,-1,-0.7352590547672047,weakest,single_250
2016-07-08,base_metal,AL,1,0.22527550592905338,absolute,single_250
2016-07-08,chemical_energy,FG,1,1.0914671247414671,strongest,single_250
2016-07-08,chemical_energy,RU,-1,-0.8909944669955709,weakest,single_250
2016-07-08,ferrous,RB,1,0.5216003624308313,absolute,single_250
2016-07-08,government_bond,T,1,1.9411099107430039,absolute,single_250
2016-07-15,agriculture,CF,1,1.4924314875996725,strongest,single_250
2016-07-15,agriculture,C,-1,-0.5438899251758976,weakest,single_250
2016-07-15,base_metal,AL,1,0.5423373616295197,absolute,single_250
2016-07-15,chemical_energy,FG,1,1.578868218463038,strongest,single_250
2016-07-15,chemical_energy,MA,-1,-0.33535337819708605,weakest,single_250
2016-07-15,ferrous,RB,1,1.0102363760191035,absolute,single_250
2016-07-15,government_bond,T,1,1.6744414344571135,absolute,single_250
2016-07-22,agriculture,CF,1,1.1573259630315322,strongest,single_250
2016-07-22,agriculture,C,-1,-0.6662124606671951,weakest,single_250
2016-07-22,base_metal,AL,1,0.04592112415457471,absolute,single_250
2016-07-22,chemical_energy,FG,1,1.2650814040471177,strongest,single_250
2016-07-22,chemical_energy,MA,-1,-0.6550415494432028,weakest,single_250
2016-07-22,ferrous,RB,1,0.5003308868350536,absolute,single_250
2016-07-22,government_bond,T,1,1.8796166155901584,absolute,single_250
2016-07-29,agriculture,CF,1,0.8884065143419554,strongest,single_250
2016-07-29,agriculture,C,-1,-0.837293007324618,weakest,single_250
2016-07-29,base_metal,AL,1,0.16073681811309637,absolute,single_250
2016-07-29,chemical_energy,FG,1,1.361056570254233,strongest,single_250
2016-07-29,chemical_energy,MA,-1,-0.6695068500394272,weakest,single_250
2016-07-29,ferrous,RB,1,0.6576192722991387,absolute,single_250
2016-07-29,government_bond,T,1,1.858815085048985,absolute,single_250
2016-08-05,agriculture,CF,1,1.0547951537223483,strongest,single_250
2016-08-05,agriculture,JD,-1,-0.7101323682632316,weakest,single_250
2016-08-05,base_metal,AL,1,0.1917798897610625,absolute,single_250
2016-08-05,chemical_energy,FG,1,1.7585859229860996,strongest,single_250
2016-08-05,chemical_energy,RU,-1,-0.3542668970072464,weakest,single_250
2016-08-05,ferrous,RB,1,0.7165253943773072,absolute,single_250
2016-08-05,government_bond,T,1,1.838552763315952,absolute,single_250
2016-08-12,agriculture,CF,1,0.9551724676766514,strongest,single_250
2016-08-12,agriculture,C,-1,-0.6008606999358644,weakest,single_250
2016-08-12,base_metal,AL,1,0.379368525370865,absolute,single_250
2016-08-12,chemical_energy,FG,1,1.7427628413000422,strongest,single_250
2016-08-12,chemical_energy,RU,-1,-0.11282016525252375,weakest,single_250
2016-08-12,ferrous,RB,1,0.7877486651140674,absolute,single_250
2016-08-12,government_bond,T,1,2.09805381628535,absolute,single_250
2016-08-19,agriculture,CF,1,0.9835915360615679,strongest,single_250
2016-08-19,agriculture,C,-1,-0.5581268820369637,weakest,single_250
2016-08-19,base_metal,AL,1,0.540920940680101,absolute,single_250
2016-08-19,chemical_energy,FG,1,1.6751186348770704,strongest,single_250
2016-08-19,chemical_energy,MA,-1,-0.14200309212995577,weakest,single_250
2016-08-19,ferrous,RB,1,0.8903617928073759,absolute,single_250
2016-08-19,government_bond,T,1,2.0910710994268475,absolute,single_250
2016-08-26,agriculture,CF,1,0.6450357905536283,strongest,single_250
2016-08-26,agriculture,C,-1,-0.6956516078919449,weakest,single_250
2016-08-26,base_metal,AL,1,0.45893310294819895,absolute,single_250
2016-08-26,chemical_energy,FG,1,1.7409795006972757,strongest,single_250
2016-08-26,chemical_energy,RU,-1,-0.28223908891180993,weakest,single_250
2016-08-26,ferrous,RB,1,0.8307390834677455,absolute,single_250
2016-08-26,government_bond,T,1,2.1416172452275912,absolute,single_250
2016-09-02,agriculture,P,1,0.9611452271127263,strongest,single_250
2016-09-02,agriculture,C,-1,-0.6260912653461205,weakest,single_250
2016-09-02,base_metal,AL,1,0.4933206231875485,absolute,single_250
2016-09-02,chemical_energy,FG,1,1.7806703571253473,strongest,single_250
2016-09-02,ferrous,RB,1,0.8497779337500945,absolute,single_250
2016-09-02,government_bond,T,1,1.8646375290578996,absolute,single_250
2016-09-09,agriculture,P,1,1.0177690506310695,strongest,single_250
2016-09-09,agriculture,C,-1,-0.4542283329390922,weakest,single_250
2016-09-09,base_metal,AL,1,0.4078360963445068,absolute,single_250
2016-09-09,chemical_energy,FG,1,1.7297189436041163,strongest,single_250
2016-09-09,ferrous,RB,1,0.7270763196568327,absolute,single_250
2016-09-09,government_bond,T,1,1.7618633535187063,absolute,single_250
2016-09-14,agriculture,CF,1,0.7779549478483845,strongest,single_250
2016-09-14,agriculture,C,-1,-0.41027463470583886,weakest,single_250
2016-09-14,base_metal,AL,1,0.20995855383078643,absolute,single_250
2016-09-14,chemical_energy,FG,1,1.3928897993945974,strongest,single_250
2016-09-14,chemical_energy,RU,-1,-0.07512932404164357,weakest,single_250
2016-09-14,ferrous,RB,1,0.602591137593112,absolute,single_250
2016-09-14,government_bond,T,1,1.9039164853323356,absolute,single_250
2016-09-23,agriculture,P,1,1.0347688230832512,strongest,single_250
2016-09-23,agriculture,C,-1,-0.524562089211803,weakest,single_250
2016-09-23,base_metal,AL,1,0.586208702935993,absolute,single_250
2016-09-23,chemical_energy,FG,1,1.450762121118896,strongest,single_250
2016-09-23,ferrous,RB,1,0.7060422810383884,absolute,single_250
2016-09-23,government_bond,T,1,1.8691736724648411,absolute,single_250
2016-09-30,agriculture,CF,1,1.0752462673483154,strongest,single_250
2016-09-30,agriculture,C,-1,-0.3187294753461849,weakest,single_250
2016-09-30,base_metal,AL,1,0.6548102189870264,absolute,single_250
2016-09-30,chemical_energy,FG,1,1.2342178263134205,strongest,single_250
2016-09-30,ferrous,RB,1,0.6706110157583144,absolute,single_250
2016-09-30,government_bond,T,1,1.9436384429676066,absolute,single_250
2016-10-14,agriculture,CF,1,1.0893590425991617,strongest,single_250
2016-10-14,base_metal,AL,1,1.0060881804229158,absolute,single_250
2016-10-14,chemical_energy,FG,1,1.3331615118929159,strongest,single_250
2016-10-14,ferrous,RB,1,0.9880479909945991,absolute,single_250
2016-10-14,government_bond,T,1,1.754586287443838,absolute,single_250
2016-10-21,agriculture,CF,1,1.0259262399700027,strongest,single_250
2016-10-21,base_metal,AL,1,1.0643621491675068,absolute,single_250
2016-10-21,chemical_energy,FG,1,1.5665281858313205,strongest,single_250
2016-10-21,ferrous,RB,1,1.0939665811224342,absolute,single_250
2016-10-21,government_bond,T,1,1.5620062184615564,absolute,single_250
2016-10-28,agriculture,CF,1,1.2108038732797186,strongest,single_250
2016-10-28,base_metal,AL,1,1.8598662755488145,absolute,single_250
2016-10-28,chemical_energy,FG,1,1.378532398125699,strongest,single_250
2016-10-28,ferrous,RB,1,1.2605834529144746,absolute,single_250
2016-10-28,government_bond,T,1,1.4639258151051566,absolute,single_250
2016-11-04,agriculture,CF,1,1.1923203658521178,strongest,single_250
2016-11-04,base_metal,AL,1,1.9204253684127555,absolute,single_250
2016-11-04,chemical_energy,FG,1,1.6003271017228233,strongest,single_250
2016-11-04,ferrous,RB,1,1.4466912873145545,absolute,single_250
2016-11-04,government_bond,T,1,1.348191265625355,absolute,single_250
2016-11-11,agriculture,CF,1,1.4487274850173077,strongest,single_250
2016-11-11,base_metal,AL,1,2.148282980915172,absolute,single_250
2016-11-11,chemical_energy,FG,1,1.9070722072498973,strongest,single_250
2016-11-11,ferrous,RB,1,1.886837201447619,absolute,single_250
2016-11-11,government_bond,T,1,1.4153169961200482,absolute,single_250
2016-11-18,agriculture,P,1,1.3293451275111225,strongest,single_250
2016-11-18,base_metal,AL,1,2.087138475534833,absolute,single_250
2016-11-18,chemical_energy,FG,1,1.5922944438119673,strongest,single_250
2016-11-18,ferrous,RB,1,1.382576832730141,absolute,single_250
2016-11-18,government_bond,T,1,1.4336608124686705,absolute,single_250
2016-11-25,agriculture,P,1,1.613812384089518,strongest,single_250
2016-11-25,base_metal,AL,1,2.2520672751485207,absolute,single_250
2016-11-25,chemical_energy,FG,1,1.7802769548318516,strongest,single_250
2016-11-25,ferrous,RB,1,1.8038085307890706,absolute,single_250
2016-11-25,government_bond,T,1,1.6560142327446268,absolute,single_250
2016-12-02,agriculture,P,1,1.5893627612136452,strongest,single_250
2016-12-02,base_metal,AL,1,2.0400805578876895,absolute,single_250
2016-12-02,chemical_energy,MA,1,1.455248380258988,strongest,single_250
2016-12-02,ferrous,RB,1,1.6126417705255283,absolute,single_250
2016-12-02,government_bond,T,1,0.9136447064099921,absolute,single_250
2016-12-09,agriculture,P,1,1.3981926094540793,strongest,single_250
2016-12-09,base_metal,AL,1,1.9099791377597684,absolute,single_250
2016-12-09,chemical_energy,MA,1,1.8868484497858646,strongest,single_250
2016-12-09,ferrous,RB,1,1.8360310217346933,absolute,single_250
2016-12-09,government_bond,T,1,0.671521034986322,absolute,single_250
2016-12-16,agriculture,P,1,1.5141450683187476,strongest,single_250
2016-12-16,base_metal,AL,1,1.6121716766962029,absolute,single_250
2016-12-16,chemical_energy,MA,1,2.1515692634271018,strongest,single_250
2016-12-16,ferrous,RB,1,1.7394865185725195,absolute,single_250
2016-12-16,government_bond,T,-1,-0.004989278761439911,absolute,single_250
2016-12-23,agriculture,P,1,1.2254703188387306,strongest,single_250
2016-12-23,base_metal,AL,1,1.503740766281538,absolute,single_250
2016-12-23,chemical_energy,MA,1,1.5868953217650006,strongest,single_250
2016-12-23,ferrous,RB,1,1.3706319637811593,absolute,single_250
2016-12-23,government_bond,T,1,0.15636585954145849,absolute,single_250
2016-12-30,agriculture,P,1,1.2641369237242084,strongest,single_250
2016-12-30,base_metal,AL,1,1.3938867170160403,absolute,single_250
2016-12-30,chemical_energy,MA,1,1.464558654449833,strongest,single_250
2016-12-30,ferrous,RB,1,1.1954513863647693,absolute,single_250
2016-12-30,government_bond,T,1,0.13616594704033835,absolute,single_250
2017-01-06,agriculture,P,1,1.0989329452721583,strongest,single_250
2017-01-06,base_metal,AL,1,1.3165423261495774,absolute,single_250
2017-01-06,chemical_energy,FG,1,1.2969944340690942,strongest,single_250
2017-01-06,ferrous,RB,1,1.1738035333619252,absolute,single_250
2017-01-06,government_bond,T,1,0.06495750719712712,absolute,single_250
2017-01-13,agriculture,P,1,1.3347716204172018,strongest,single_250
2017-01-13,base_metal,AL,1,1.6808224019755986,absolute,single_250
