signal_date,sector,instrument,direction,score,role
2021-01-15,government_bond,T,1,0.4229878148732078,absolute
2021-01-22,agriculture,C,1,2.7630690960182664,strongest
2021-01-22,agriculture,AP,-1,-1.8100718496945274,weakest
2021-01-22,base_metal,AL,1,0.8222238541278484,absolute
2021-01-22,chemical_energy,SP,1,1.4730843856290778,strongest
2021-01-22,chemical_energy,SC,-1,-2.0306456789824323,weakest
2021-01-22,ferrous,RB,1,1.410683504076987,absolute
2021-01-22,government_bond,T,1,0.449758060130058,absolute
2021-01-29,agriculture,C,1,2.2472040566361113,strongest
2021-01-29,agriculture,AP,-1,-1.8767318097184722,weakest
2021-01-29,base_metal,AL,1,0.7677489033874327,absolute
2021-01-29,chemical_energy,SP,1,1.8235206914356754,strongest
2021-01-29,chemical_energy,SC,-1,-1.9284962713631328,weakest
2021-01-29,ferrous,RB,1,1.245432362807879,absolute
2021-01-29,government_bond,T,1,0.2087805941308432,absolute
2021-02-05,agriculture,C,1,2.5484801964581334,strongest
2021-02-05,agriculture,AP,-1,-1.7385865820611268,weakest
2021-02-05,base_metal,AL,1,1.210492621457287,absolute
2021-02-05,chemical_energy,SP,1,2.001764026206017,strongest
2021-02-05,chemical_energy,SC,-1,-1.2673471690204674,weakest
2021-02-05,ferrous,RB,1,1.8112041233439806,absolute
2021-02-05,government_bond,T,-1,-0.3693011986441289,absolute
2021-02-10,agriculture,C,1,2.350924247730898,strongest
2021-02-10,agriculture,AP,-1,-1.6802249089458186,weakest
2021-02-10,base_metal,AL,1,1.2927918143460382,absolute
2021-02-10,chemical_energy,SP,1,2.2419350598826244,strongest
2021-02-10,chemical_energy,SC,-1,-1.248446415794077,weakest
2021-02-10,ferrous,RB,1,1.9529992903251836,absolute
2021-02-10,government_bond,T,-1,-0.4914986761612684,absolute
2021-02-19,agriculture,C,1,2.511154117891656,strongest
2021-02-19,agriculture,AP,-1,-1.585334697342096,weakest
2021-02-19,base_metal,AL,1,1.4592157183188519,absolute
2021-02-19,chemical_energy,SP,1,2.378633740931444,strongest
2021-02-19,chemical_energy,SC,-1,-1.026860262483041,weakest
2021-02-19,ferrous,RB,1,2.016303725104412,absolute
2021-02-19,government_bond,T,-1,-0.4136860677226824,absolute
2021-02-26,agriculture,C,1,2.4002056853838334,strongest
2021-02-26,agriculture,AP,-1,-1.7111609491998427,weakest
2021-02-26,base_metal,AL,1,1.7612921880201815,absolute
2021-02-26,chemical_energy,SP,1,2.703412116568138,strongest
2021-02-26,chemical_energy,SC,-1,-0.9348998636212948,weakest
2021-02-26,ferrous,RB,1,2.224060898652398,absolute
2021-02-26,government_bond,T,-1,-0.4580954624009837,absolute
2021-03-05,agriculture,C,1,2.459345117404989,strongest
2021-03-05,agriculture,AP,-1,-2.0951368855768004,weakest
2021-03-05,base_metal,AL,1,1.6454425029026098,absolute
2021-03-05,chemical_energy,SP,1,2.3576226553353785,strongest
2021-03-05,chemical_energy,SC,-1,-0.7326885358834146,weakest
2021-03-05,ferrous,RB,1,2.0189262677782724,absolute
2021-03-05,government_bond,T,-1,-0.38978558271569913,absolute
2021-03-12,agriculture,P,1,2.1055102199113467,strongest
2021-03-12,agriculture,AP,-1,-1.996579619264244,weakest
2021-03-12,base_metal,AL,1,1.7395876435734683,absolute
2021-03-12,chemical_energy,SP,1,2.4564729155342397,strongest
2021-03-12,chemical_energy,SC,-1,-0.5672968417044619,weakest
2021-03-12,ferrous,RB,1,2.116151660187375,absolute
2021-03-12,government_bond,T,-1,-0.5187542372072362,absolute
2021-03-19,agriculture,P,1,1.9797173567634376,strongest
2021-03-19,agriculture,AP,-1,-2.0699752738242356,weakest
2021-03-19,base_metal,AL,1,1.8952799369412145,absolute
2021-03-19,chemical_energy,SP,1,2.0515340020392223,strongest
2021-03-19,chemical_energy,SC,-1,-0.38482793070923327,weakest
2021-03-19,ferrous,RB,1,2.0337431034465774,absolute
2021-03-19,government_bond,T,-1,-0.5941277061660292,absolute
2021-03-26,agriculture,C,1,1.998704634027338,strongest
2021-03-26,agriculture,AP,-1,-2.1545793576949324,weakest
2021-03-26,base_metal,AL,1,1.945480774173292,absolute
2021-03-26,chemical_energy,FG,1,2.2272777893711795,strongest
2021-03-26,ferrous,RB,1,2.132339812111073,absolute
2021-03-26,government_bond,T,-1,-0.35018476027632095,absolute
2021-04-02,agriculture,P,1,1.889071857933965,strongest
2021-04-02,agriculture,AP,-1,-2.073892659962162,weakest
2021-04-02,base_metal,AL,1,2.520623718677804,absolute
2021-04-02,chemical_energy,FG,1,2.3132501366222797,strongest
2021-04-02,ferrous,RB,1,2.572394086237804,absolute
2021-04-02,government_bond,T,-1,-0.5631260645312323,absolute
2021-04-09,agriculture,P,1,1.8300909540006185,strongest
2021-04-09,agriculture,AP,-1,-2.06928592398098,weakest
2021-04-09,base_metal,AL,1,2.50041938665081,absolute
2021-04-09,chemical_energy,FG,1,2.1884345989698444,strongest
2021-04-09,ferrous,RB,1,2.6490764868130166,absolute
2021-04-09,government_bond,T,-1,-0.68854057122097,absolute
2021-04-16,agriculture,P,1,2.033495070653371,strongest
2021-04-16,agriculture,AP,-1,-2.1340231845522406,weakest
2021-04-16,base_metal,AL,1,2.5942390656120917,absolute
2021-04-16,chemical_energy,FG,1,2.650994122109401,strongest
2021-04-16,chemical_energy,SC,-1,-0.01337940071288376,weakest
2021-04-16,ferrous,RB,1,2.72919439558364,absolute
2021-04-16,government_bond,T,-1,-0.7394294431545294,absolute
2021-04-23,agriculture,P,1,2.36562776348945,strongest
2021-04-23,agriculture,AP,-1,-2.0926196117009725,weakest
2021-04-23,base_metal,AL,1,2.652282853334096,absolute
2021-04-23,chemical_energy,FG,1,2.798515147104833,strongest
2021-04-23,chemical_energy,SC,-1,-0.021281564291610114,weakest
2021-04-23,ferrous,RB,1,2.719044552149549,absolute
2021-04-23,government_bond,T,-1,-0.684694453795667,absolute
2021-04-30,agriculture,P,1,2.330242816433122,strongest
2021-04-30,agriculture,AP,-1,-1.9521515660323268,weakest
2021-04-30,base_metal,AL,1,2.752410756178453,absolute
2021-04-30,chemical_energy,FG,1,3.1192717731230526,strongest
2021-04-30,ferrous,RB,1,2.8559400529038186,absolute
2021-04-30,government_bond,T,-1,-0.6462987358150157,absolute
2021-05-07,agriculture,P,1,2.5759945984863495,strongest
2021-05-07,agriculture,AP,-1,-2.194831439664798,weakest
2021-05-07,base_metal,AL,1,2.943912500363697,absolute
2021-05-07,chemical_energy,FG,1,3.346255941449089,strongest
2021-05-07,ferrous,RB,1,3.070834922368654,absolute
2021-05-07,government_bond,T,-1,-0.9354750525827665,absolute
2021-05-14,agriculture,P,1,2.6025057479499476,strongest
2021-05-14,agriculture,AP,-1,-2.8861351621520903,weakest
2021-05-14,base_metal,AL,1,2.537677838535499,absolute
2021-05-14,chemical_energy,FG,1,3.323724420562429,strongest
2021-05-14,ferrous,RB,1,2.5317742373478267,absolute
2021-05-14,government_bond,T,-1,-0.791354153120445,absolute
2021-05-21,agriculture,P,1,2.3232485383195005,strongest
2021-05-21,agriculture,AP,-1,-2.664166807154021,weakest
2021-05-21,base_metal,AL,1,2.308704870967232,absolute
2021-05-21,chemical_energy,FG,1,2.6192503522942903,strongest
2021-05-21,ferrous,RB,1,1.7722145096642394,absolute
2021-05-21,government_bond,T,-1,-0.3085283254965159,absolute
2021-05-28,agriculture,P,1,2.172277414917894,strongest
2021-05-28,agriculture,AP,-1,-2.5633165088256473,weakest
2021-05-28,base_metal,AL,1,2.107753663655438,absolute
2021-05-28,chemical_energy,FG,1,2.6526838194734434,strongest
2021-05-28,ferrous,RB,1,1.4239595149099602,absolute
2021-05-28,government_bond,T,-1,-0.2705418044858236,absolute
2021-06-04,agriculture,P,1,2.2561408006621377,strongest
2021-06-04,agriculture,AP,-1,-2.403046681424978,weakest
2021-06-04,base_metal,AL,1,1.9498244211844138,absolute
2021-06-04,chemical_energy,FG,1,2.6495622086852966,strongest
2021-06-04,ferrous,RB,1,1.6640908551152536,absolute
2021-06-04,government_bond,T,-1,-0.38605079790136704,absolute
2021-06-11,agriculture,C,1,1.8800368802247398,strongest
2021-06-11,agriculture,AP,-1,-2.359923746958662,weakest
2021-06-11,base_metal,AL,1,2.1460689113731424,absolute
2021-06-11,chemical_energy,FG,1,2.649554352214127,strongest
2021-06-11,ferrous,RB,1,1.6351023917861782,absolute
2021-06-11,government_bond,T,-1,-0.34006319752710995,absolute
2021-06-18,agriculture,C,1,1.4540028471057693,strongest
2021-06-18,agriculture,AP,-1,-2.188553038710911,weakest
2021-06-18,base_metal,AL,1,1.7718959641899839,absolute
2021-06-18,chemical_energy,FG,1,2.439683176756258,strongest
2021-06-18,ferrous,RB,1,1.3899525894031561,absolute
2021-06-18,government_bond,T,-1,-0.20183535996218133,absolute
2021-06-25,agriculture,P,1,1.6047286340934328,strongest
2021-06-25,agriculture,AP,-1,-2.1252852410489296,weakest
2021-06-25,base_metal,AL,1,1.8715465102391966,absolute
2021-06-25,chemical_energy,FG,1,2.748157078983582,strongest
2021-06-25,ferrous,RB,1,1.4093705414690363,absolute
2021-06-25,government_bond,T,-1,-0.3091291886481605,absolute
2021-07-02,agriculture,P,1,1.7288729236048943,strongest
2021-07-02,agriculture,AP,-1,-1.9875621637717809,weakest
2021-07-02,base_metal,AL,1,1.7800799154171765,absolute
2021-07-02,chemical_energy,FG,1,2.7083567270665054,strongest
2021-07-02,ferrous,RB,1,1.412554062766361,absolute
2021-07-02,government_bond,T,-1,-0.017820254443834525,absolute
2021-07-09,agriculture,P,1,1.9104672146744752,strongest
2021-07-09,agriculture,AP,-1,-1.9918693954177462,weakest
2021-07-09,base_metal,AL,1,1.6705375148047206,absolute
2021-07-09,chemical_energy,FG,1,2.7359016130868565,strongest
2021-07-09,ferrous,RB,1,1.698106496300511,absolute
2021-07-09,government_bond,T,1,0.08957391379014057,absolute
2021-07-16,agriculture,P,1,1.9726650702512811,strongest
2021-07-16,agriculture,AP,-1,-2.136084965315398,weakest
2021-07-16,base_metal,AL,1,1.7976766750747455,absolute
2021-07-16,chemical_energy,FG,1,2.913884859645674,strongest
2021-07-16,ferrous,RB,1,1.6881043333146448,absolute
2021-07-16,government_bond,T,1,0.8055354494872656,absolute
2021-07-23,agriculture,P,1,1.9993926458374416,strongest
2021-07-23,agriculture,AP,-1,-2.059204724523502,weakest
2021-07-23,base_metal,AL,1,1.6692396537839995,absolute
2021-07-23,chemical_energy,FG,1,2.7156306571601254,strongest
2021-07-23,ferrous,RB,1,1.7414632290933825,absolute
2021-07-23,government_bond,T,1,0.7651311841260817,absolute
2021-07-30,agriculture,P,1,1.999746366281252,strongest
2021-07-30,agriculture,AP,-1,-1.938011671662329,weakest
2021-07-30,base_metal,AL,1,1.8998800727338336,absolute
2021-07-30,chemical_energy,FG,1,2.2681848227313255,strongest
2021-07-30,ferrous,RB,1,1.7608133672979163,absolute
2021-07-30,government_bond,T,1,0.7143387011958484,absolute
2021-08-06,agriculture,P,1,1.8570658864998975,strongest
2021-08-06,agriculture,AP,-1,-1.6949279605687448,weakest
2021-08-06,base_metal,AL,1,1.7548330709388122,absolute
2021-08-06,chemical_energy,FG,1,1.9368509304146984,strongest
2021-08-06,ferrous,RB,1,1.3938479784527507,absolute
2021-08-06,government_bond,T,1,0.9522694969773327,absolute
2021-08-13,agriculture,P,1,1.9142325212778577,strongest
2021-08-13,agriculture,AP,-1,-1.5228110453224628,weakest
2021-08-13,base_metal,AL,1,1.7715789935950648,absolute
2021-08-13,chemical_energy,FG,1,1.6670986598465063,strongest
2021-08-13,ferrous,RB,1,1.3569448622132756,absolute
2021-08-13,government_bond,T,1,0.8260651317326931,absolute
2021-08-20,agriculture,P,1,1.842842328517322,strongest
2021-08-20,agriculture,AP,-1,-1.6453482116033187,weakest
2021-08-20,base_metal,AL,1,1.8714462969380306,absolute
2021-08-20,chemical_energy,FG,1,1.4116145906963073,strongest
2021-08-20,ferrous,RB,1,1.0555936316113401,absolute
2021-08-20,government_bond,T,1,0.846208584767291,absolute
2021-08-27,agriculture,P,1,1.8256667076400772,strongest
2021-08-27,agriculture,AP,-1,-1.5656054435184041,weakest
2021-08-27,base_metal,AL,1,1.955719052702924,absolute
2021-08-27,chemical_energy,FG,1,1.3236339876841372,strongest
2021-08-27,chemical_energy,RU,-1,-0.06679272323529281,weakest
2021-08-27,ferrous,RB,1,1.1424296691542966,absolute
2021-08-27,government_bond,T,1,0.8939793277631635,absolute
2021-09-03,agriculture,P,1,1.9123220631562068,strongest
2021-09-03,agriculture,AP,-1,-1.6659422754495563,weakest
2021-09-03,base_metal,AL,1,1.9768933503313053,absolute
2021-09-03,chemical_energy,FG,1,1.6600245759265555,strongest
2021-09-03,chemical_energy,RU,-1,-0.10711140416768185,weakest
2021-09-03,ferrous,RB,1,1.2663653325258586,absolute
2021-09-03,government_bond,T,1,1.2659154126894872,absolute
2021-09-10,agriculture,P,1,1.6771705252130182,strongest
2021-09-10,agriculture,AP,-1,-1.5841917441479392,weakest
2021-09-10,base_metal,AL,1,2.3626440970647984,absolute
2021-09-10,chemical_energy,UR,1,1.760969695010987,strongest
2021-09-10,chemical_energy,RU,-1,-0.2592749968289202,weakest
2021-09-10,ferrous,RB,1,1.3780370765460779,absolute
2021-09-10,government_bond,T,1,1.1770497320208058,absolute
2021-09-17,agriculture,P,1,1.6902338211785832,strongest
2021-09-17,agriculture,AP,-1,-1.7650078003318597,weakest
2021-09-17,base_metal,AL,1,2.201534681901148,absolute
2021-09-17,chemical_energy,UR,1,1.975803504999434,strongest
2021-09-17,chemical_energy,RU,-1,-0.013379733021199736,weakest
2021-09-17,ferrous,RB,1,1.339761227179507,absolute
2021-09-17,government_bond,T,1,0.9149554841202882,absolute
2021-09-24,agriculture,P,1,1.8003412856198164,strongest
2021-09-24,agriculture,AP,-1,-1.2611180166480798,weakest
2021-09-24,base_metal,AL,1,2.252749642907399,absolute
2021-09-24,chemical_energy,UR,1,1.906208722076528,strongest
2021-09-24,chemical_energy,RU,-1,-0.15611814435540494,weakest
2021-09-24,ferrous,RB,1,1.3106536666233894,absolute
2021-09-24,government_bond,T,1,1.16681910611496,absolute
2021-09-30,agriculture,CF,1,1.9432949930434562,strongest
2021-09-30,agriculture,AP,-1,-1.0214770456586637,weakest
2021-09-30,base_metal,AL,1,2.0776955591308535,absolute
2021-09-30,chemical_energy,UR,1,2.1887863716052567,strongest
2021-09-30,chemical_energy,RU,-1,-0.008419229662477185,weakest
2021-09-30,ferrous,RB,1,1.5207196562507588,absolute
2021-09-30,government_bond,T,1,1.0948320585529225,absolute
2021-10-08,agriculture,CF,1,2.141883456065695,strongest
2021-10-08,agriculture,AP,-1,-1.0127233155537452,weakest
2021-10-08,base_metal,AL,1,2.1159141350796884,absolute
2021-10-08,chemical_energy,UR,1,2.4171115273332653,strongest
2021-10-08,ferrous,RB,1,1.598950049290397,absolute
2021-10-08,government_bond,T,1,0.8363748093397373,absolute
2021-10-15,agriculture,CF,1,2.3514516437311714,strongest
2021-10-15,agriculture,AP,-1,-0.6092052497802729,weakest
2021-10-15,base_metal,AL,1,2.571029672398569,absolute
2021-10-15,chemical_energy,UR,1,2.1368016031535033,strongest
2021-10-15,ferrous,RB,1,1.3998067234696008,absolute
2021-10-15,government_bond,T,1,0.7025111194821855,absolute
2021-10-22,agriculture,P,1,1.996198944386142,strongest
2021-10-22,agriculture,AP,-1,-0.7140387122650488,weakest
2021-10-22,base_metal,AL,1,1.5874451235705482,absolute
2021-10-22,chemical_energy,UR,1,1.5443508751030754,strongest
2021-10-22,chemical_energy,RU,-1,-0.030957374670820523,weakest
2021-10-22,ferrous,RB,1,0.8709552757286696,absolute
2021-10-22,government_bond,T,1,0.9181810584126496,absolute
2021-10-29,agriculture,P,1,2.246578805401217,strongest
2021-10-29,agriculture,AP,-1,-0.5794980178226036,weakest
2021-10-29,base_metal,AL,1,1.157273936513891,absolute
2021-10-29,chemical_energy,SC,1,1.4758301913196576,strongest
2021-10-29,chemical_energy,RU,-1,-0.35843595171254683,weakest
2021-10-29,ferrous,RB,1,0.6965776457649246,absolute
2021-10-29,government_bond,T,1,0.8568340710112109,absolute
2021-11-05,agriculture,P,1,1.947336465798911,strongest
2021-11-05,agriculture,M,-1,-0.3395894569371566,weakest
2021-11-05,base_metal,AL,1,0.8888460496619927,absolute
2021-11-05,chemical_energy,SC,1,1.4409663733776363,strongest
2021-11-05,chemical_energy,RU,-1,-0.8314628628696441,weakest
2021-11-05,ferrous,RB,1,0.42411181636137724,absolute
2021-11-05,government_bond,T,1,1.058438327219236,absolute
2021-11-12,agriculture,P,1,1.8578346587667462,strongest
2021-11-12,agriculture,M,-1,-0.1149382467608192,weakest
2021-11-12,base_metal,AL,1,0.9716460738034108,absolute
2021-11-12,chemical_energy,SC,1,1.6615003575503193,strongest
2021-11-12,chemical_energy,RU,-1,-0.5930319272999838,weakest
2021-11-12,ferrous,RB,1,0.3616174576926405,absolute
2021-11-12,government_bond,T,1,0.8969431099065664,absolute
2021-11-19,agriculture,P,1,2.0324750618548455,strongest
2021-11-19,base_metal,AL,1,0.8905190945865552,absolute
2021-11-19,chemical_energy,SC,1,1.4727141956097496,strongest
2021-11-19,chemical_energy,RU,-1,-0.14994973109823773,weakest
2021-11-19,ferrous,RB,1,0.3091287645270884,absolute
2021-11-19,government_bond,T,1,1.0348995072365323,absolute
2021-11-26,agriculture,P,1,1.6474831485172197,strongest
2021-11-26,agriculture,M,-1,-0.025646332696615842,weakest
2021-11-26,base_metal,AL,1,0.7509828838820793,absolute
2021-11-26,chemical_energy,SC,1,1.354095816855952,strongest
2021-11-26,chemical_energy,RU,-1,-0.25207478344423245,weakest
2021-11-26,ferrous,RB,1,0.2704885084791968,absolute
2021-11-26,government_bond,T,1,1.4327852773136116,absolute
2021-12-03,agriculture,P,1,1.6918737669139041,strongest
2021-12-03,agriculture,M,-1,-0.06551196638653829,weakest
2021-12-03,base_metal,AL,1,0.6587088178636936,absolute
2021-12-03,chemical_energy,SP,1,1.2506647605777998,strongest
2021-12-03,chemical_energy,RU,-1,-0.45358255124181845,weakest
2021-12-03,ferrous,RB,1,0.4453837183606802,absolute
2021-12-03,government_bond,T,1,1.2810690879866953,absolute
2021-12-10,agriculture,P,1,1.5841784139117212,strongest
2021-12-10,base_metal,AL,1,0.46852385739042485,absolute
2021-12-10,chemical_energy,SP,1,1.0898367974466987,strongest
2021-12-10,chemical_energy,RU,-1,-0.6414758126478322,weakest
2021-12-10,ferrous,RB,1,0.4171327243086967,absolute
2021-12-10,government_bond,T,1,1.2705623653390454,absolute
2021-12-17,agriculture,P,1,1.5640758043437717,strongest
2021-12-17,base_metal,AL,1,0.7347489651994092,absolute
2021-12-17,chemical_energy,SC,1,1.001254934226241,strongest
2021-12-17,chemical_energy,RU,-1,-0.42823797707947536,weakest
2021-12-17,ferrous,RB,1,0.4726655828314915,absolute
2021-12-17,government_bond,T,1,1.280862098936733,absolute
2021-12-24,agriculture,P,1,1.5906604808336784,strongest
2021-12-24,agriculture,JD,-1,-0.35882630019409906,weakest
2021-12-24,base_metal,AL,1,0.7869043016646835,absolute
2021-12-24,chemical_energy,SC,1,1.022380627632119,strongest
2021-12-24,chemical_energy,RU,-1,-0.4995645381110585,weakest
2021-12-24,ferrous,RB,1,0.3855955402988128,absolute
2021-12-24,government_bond,T,1,1.44686525842514,absolute
2021-12-31,agriculture,P,1,1.6570387155175073,strongest
2021-12-31,agriculture,JD,-1,-0.41653693986911644,weakest
2021-12-31,base_metal,AL,1,0.8996686503606239,absolute
2021-12-31,chemical_energy,SC,1,1.1828802629076007,strongest
2021-12-31,chemical_energy,FG,-1,-0.2697745048768316,weakest
2021-12-31,ferrous,RB,1,0.08268473236411283,absolute
2021-12-31,government_bond,T,1,1.489150532859761,absolute
2022-01-07,agriculture,P,1,1.683753910365687,strongest
2022-01-07,agriculture,JD,-1,-0.4079307771940913,weakest
2022-01-07,base_metal,AL,1,1.0597003585475449,absolute
2022-01-07,chemical_energy,SC,1,1.2374491085057486,strongest
2022-01-07,chemical_energy,RU,-1,-0.20804435448198697,weakest
2022-01-07,ferrous,RB,1,0.2867627292853267,absolute
2022-01-07,government_bond,T,1,1.2905834700022785,absolute
2022-01-14,agriculture,P,1,1.6877939107148021,strongest
2022-01-14,agriculture,JD,-1,-0.42557841156217896,weakest
2022-01-14,base_metal,AL,1,1.100710738392616,absolute
2022-01-14,chemical_energy,SC,1,1.2737251148438447,strongest
2022-01-14,chemical_energy,RU,-1,-0.24214638974031216,weakest
2022-01-14,ferrous,RB,1,0.2778763661433525,absolute
2022-01-14,government_bond,T,1,1.3275366871810288,absolute
2022-01-21,agriculture,P,1,1.8368208526949463,strongest
2022-01-21,agriculture,LH,-1,-2.018120007371412,weakest
2022-01-21,base_metal,AL,1,1.2293612781744796,absolute
2022-01-21,chemical_energy,SC,1,1.1827462334418233,strongest
2022-01-21,chemical_energy,RU,-1,-0.3313705160524768,weakest
2022-01-21,ferrous,RB,1,0.3491939069568795,absolute
2022-01-21,government_bond,T,1,1.602509061794866,absolute
2022-01-28,agriculture,P,1,2.164545697061974,strongest
2022-01-28,agriculture,LH,-1,-2.0272880030596894,weakest
2022-01-28,base_metal,AL,1,1.3615658653106588,absolute
2022-01-28,chemical_energy,SC,1,1.231766383281704,strongest
2022-01-28,chemical_energy,RU,-1,-0.5960912622501278,weakest
2022-01-28,ferrous,RB,1,0.443826024037548,absolute
2022-01-28,government_bond,T,1,1.6440832500459444,absolute
2022-02-11,agriculture,P,1,2.217164788614602,strongest
2022-02-11,agriculture,LH,-1,-2.0784727382367456,weakest
2022-02-11,base_metal,AL,1,1.4596796100328877,absolute
2022-02-11,chemical_energy,SC,1,1.3163345088988063,strongest
2022-02-11,chemical_energy,RU,-1,-0.340746651596981,weakest
2022-02-11,ferrous,RB,1,0.47973619360438646,absolute
2022-02-11,government_bond,T,1,1.353942857350622,absolute
2022-02-18,agriculture,P,1,2.3377682740456245,strongest
2022-02-18,agriculture,LH,-1,-2.139463348441352,weakest
2022-02-18,base_metal,AL,1,1.4765194968177817,absolute
2022-02-18,chemical_energy,SC,1,1.2871355952009518,strongest
2022-02-18,chemical_energy,RU,-1,-0.5263660297314746,weakest
2022-02-18,ferrous,RB,1,0.4909229190501344,absolute
2022-02-18,government_bond,T,1,1.3829065383331605,absolute
2022-02-25,agriculture,P,1,2.545606917511804,strongest
2022-02-25,agriculture,LH,-1,-2.3985773864403686,weakest
2022-02-25,base_metal,AL,1,1.2344392294946234,absolute
2022-02-25,chemical_energy,SC,1,1.3685282015037943,strongest
2022-02-25,chemical_energy,RU,-1,-0.7023111069698977,weakest
2022-02-25,ferrous,RB,1,0.23165325048367139,absolute
2022-02-25,government_bond,T,1,1.5211773679244558,absolute
2022-03-04,agriculture,P,1,2.3075556264015313,strongest
2022-03-04,agriculture,LH,-1,-2.9427253574242354,weakest
2022-03-04,base_metal,AL,1,1.2696033784429053,absolute
2022-03-04,chemical_energy,SC,1,1.5347810029509876,strongest
2022-03-04,chemical_energy,RU,-1,-1.100424878221774,weakest
2022-03-04,ferrous,RB,1,0.32246091535909976,absolute
2022-03-04,government_bond,T,1,1.504105085068373,absolute
2022-03-11,agriculture,P,1,2.4220235799478416,strongest
2022-03-11,agriculture,LH,-1,-3.033230009096921,weakest
2022-03-11,base_metal,AL,1,0.9150400438006098,absolute
2022-03-11,chemical_energy,SC,1,1.322754300838776,strongest
2022-03-11,chemical_energy,RU,-1,-0.9658779363087567,weakest
2022-03-11,ferrous,RB,1,0.22254958188142793,absolute
2022-03-11,government_bond,T,1,1.5542362570662773,absolute
2022-03-18,agriculture,P,1,1.7869778438505677,strongest
2022-03-18,agriculture,LH,-1,-2.990374785998117,weakest
2022-03-18,base_metal,AL,1,1.0435534372523272,absolute
2022-03-18,chemical_energy,UR,1,1.149475005522876,strongest
2022-03-18,chemical_energy,RU,-1,-0.9525929991081895,weakest
2022-03-18,ferrous,RB,1,0.3265248134289233,absolute
2022-03-18,government_bond,T,1,1.5585575405784444,absolute
2022-03-25,agriculture,P,1,1.8535585714354275,strongest
2022-03-25,agriculture,LH,-1,-3.0870846566870203,weakest
2022-03-25,base_metal,AL,1,0.9789207442311058,absolute
2022-03-25,chemical_energy,SC,1,1.3518523695698814,strongest
2022-03-25,chemical_energy,RU,-1,-0.977651339954744,weakest
2022-03-25,ferrous,RB,1,0.29799532267383666,absolute
2022-03-25,government_bond,T,1,1.6018252577906094,absolute
2022-04-01,agriculture,CF,1,1.731238570579862,strongest
2022-04-01,agriculture,LH,-1,-2.984710403479862,weakest
2022-04-01,base_metal,AL,1,0.9901082637601974,absolute
2022-04-01,chemical_energy,SC,1,1.1337522262194155,strongest
2022-04-01,chemical_energy,RU,-1,-0.7617111508081884,weakest
2022-04-01,ferrous,RB,1,0.3924161497087408,absolute
2022-04-01,government_bond,T,1,1.5126176278222683,absolute
2022-04-08,agriculture,P,1,1.9841630270097472,strongest
2022-04-08,agriculture,LH,-1,-2.882606712116164,weakest
2022-04-08,base_metal,AL,1,0.7736475353590778,absolute
2022-04-08,chemical_energy,SC,1,1.0362758323608003,strongest
2022-04-08,chemical_energy,RU,-1,-0.7354612088465069,weakest
2022-04-08,ferrous,RB,1,0.17906137341972334,absolute
2022-04-08,government_bond,T,1,1.5153856909717702,absolute
2022-04-15,agriculture,P,1,2.214328570103987,strongest
2022-04-15,agriculture,LH,-1,-3.0388588127770113,weakest
2022-04-15,base_metal,AL,1,0.7510576707321895,absolute
2022-04-15,chemical_energy,SC,1,1.1950142945101576,strongest
2022-04-15,chemical_energy,RU,-1,-0.8129733887699959,weakest
2022-04-15,ferrous,RB,1,0.06335703958588357,absolute
2022-04-15,government_bond,T,1,1.4745724533481726,absolute
2022-04-22,agriculture,P,1,2.1961809597225868,strongest
2022-04-22,agriculture,LH,-1,-2.7806936019658113,weakest
2022-04-22,base_metal,AL,1,0.7830856421924939,absolute
2022-04-22,chemical_energy,SC,1,1.2206381669693251,strongest
2022-04-22,chemical_energy,RU,-1,-0.6283584079125811,weakest
2022-04-22,ferrous,RB,1,0.0951246194035991,absolute
2022-04-22,government_bond,T,1,1.2717608524220014,absolute
2022-04-29,agriculture,P,1,2.4207905729432917,strongest
2022-04-29,agriculture,LH,-1,-2.709408722754118,weakest
2022-04-29,base_metal,AL,1,0.4425876596920279,absolute
2022-04-29,chemical_energy,UR,1,1.1065883360349926,strongest
2022-04-29,chemical_energy,RU,-1,-0.7127305786913689,weakest
2022-04-29,ferrous,RB,1,0.005884022097116826,absolute
2022-04-29,government_bond,T,1,1.2043836397322214,absolute
2022-05-06,agriculture,P,1,2.08246625784879,strongest
2022-05-06,agriculture,LH,-1,-2.719328258789197,weakest
2022-05-06,base_metal,AL,1,0.3225184954488605,absolute
2022-05-06,chemical_energy,SC,1,1.223284535989362,strongest
2022-05-06,chemical_energy,RU,-1,-0.8438710414989182,weakest
2022-05-06,ferrous,RB,-1,-0.15927347175907727,absolute
2022-05-06,government_bond,T,1,1.234923439451896,absolute
2022-05-13,agriculture,P,1,2.12437473922706,strongest
2022-05-13,agriculture,LH,-1,-2.4998950616605873,weakest
2022-05-13,base_metal,AL,1,0.2891882726720704,absolute
2022-05-13,chemical_energy,SC,1,1.1660805751649184,strongest
2022-05-13,chemical_energy,RU,-1,-0.8282286482828156,weakest
2022-05-13,ferrous,RB,-1,-0.2961333313803297,absolute
2022-05-13,government_bond,T,1,1.3692192852431457,absolute
2022-05-20,agriculture,P,1,2.005007525943999,strongest
2022-05-20,agriculture,LH,-1,-2.3236583062492095,weakest
2022-05-20,base_metal,AL,1,0.040567691216884076,absolute
2022-05-20,chemical_energy,SC,1,1.082518034744444,strongest
2022-05-20,chemical_energy,FG,-1,-1.0126153902612653,weakest
