date,instrument,score
2026-04-10,LH,-2.856688004953877
2026-04-10,M,0.03110606304223687
2026-04-10,MA,0.532466626164552
2026-04-10,P,0.5497536677227587
2026-04-10,RB,-0.69266489572481
2026-04-10,RU,-0.3308555211055931
2026-04-10,SC,0.3499748424185022
2026-04-10,SP,-1.2222692045365704
2026-04-10,SR,-0.9939347966301878
2026-04-10,T,0.1981701516661842
2026-04-10,UR,-0.2938881903210579
2026-04-13,AL,1.0276766405017483
2026-04-13,AP,0.9188334262793444
2026-04-13,C,0.5381763410206007
2026-04-13,CF,0.8810632732856978
2026-04-13,FG,-1.3670156744810686
2026-04-13,JD,-1.2528747903399624
2026-04-13,LH,-2.9075661750247215
2026-04-13,M,-0.05285794441611082
2026-04-13,MA,0.6551136704768785
2026-04-13,P,0.4988088834985402
2026-04-13,RB,-0.6021457955565368
2026-04-13,RU,-0.3027936602208648
2026-04-13,SC,0.42836888995213407
2026-04-13,SP,-1.1644624214640358
2026-04-13,SR,-0.9982085717867162
2026-04-13,T,0.24917602076491824
2026-04-13,UR,-0.24436122368281946
2026-04-14,AL,1.0436340368269617
2026-04-14,AP,0.919373456046055
2026-04-14,C,0.5431182709674233
2026-04-14,CF,0.8931833177854493
2026-04-14,FG,-1.5102593072666717
2026-04-14,JD,-1.3064612331864727
2026-04-14,LH,-2.833444601074831
2026-04-14,M,0.05319546681179679
2026-04-14,MA,0.5944790893266227
2026-04-14,P,0.41214543719962954
2026-04-14,RB,-0.6429869618941673
2026-04-14,RU,-0.3278674836043123
2026-04-14,SC,0.3532979155330405
2026-04-14,SP,-1.1732186304130787
2026-04-14,SR,-1.189380359391302
2026-04-14,T,0.36081786119124937
2026-04-14,UR,-0.4121900303219609
2026-04-15,AL,1.062679778565382
2026-04-15,AP,0.952351480234747
2026-04-15,C,0.4290305323872862
2026-04-15,CF,0.8749486108015823
2026-04-15,FG,-1.4619156441481054
2026-04-15,JD,-1.2548221085481408
2026-04-15,LH,-2.6559156847830065
2026-04-15,M,-0.014541010902899738
2026-04-15,MA,0.6289905432101097
2026-04-15,P,0.3136940618417063
2026-04-15,RB,-0.6117525963634162
2026-04-15,RU,-0.35325662322793194
2026-04-15,SC,0.3088514229305536
2026-04-15,SP,-1.2549725749896843
2026-04-15,SR,-1.2080414111388742
2026-04-15,T,0.26757338583014634
2026-04-15,UR,-0.32409975086627973
2026-04-16,AL,1.2235938199149472
2026-04-16,AP,0.9212201720495025
2026-04-16,C,0.34526991640747334
2026-04-16,CF,1.1570410520230703
2026-04-16,FG,-1.4321492996958594
2026-04-16,JD,-1.1829507082921875
2026-04-16,LH,-2.568051435820951
2026-04-16,M,-0.06074684923915817
2026-04-16,MA,0.6916411234239118
2026-04-16,P,0.3682075643655539
2026-04-16,RB,-0.5338319187350624
2026-04-16,RU,-0.16776192069965862
2026-04-16,SC,0.3538618736148897
2026-04-16,SP,-1.0672260230155315
2026-04-16,SR,-1.1160827602999237
2026-04-16,T,0.01210522694572185
2026-04-16,UR,-0.1692178731767587
2026-04-17,AL,1.3996053992840287
2026-04-17,AP,0.8560888219659064
2026-04-17,C,0.39002455290172444
2026-04-17,CF,1.4955511401744013
2026-04-17,FG,-1.3407854448206837
2026-04-17,JD,-1.1493213154454032
2026-04-17,LH,-2.5152376350477947
2026-04-17,M,-0.1818239985700913
2026-04-17,MA,0.7796096646800954
2026-04-17,P,0.6954153301505883
2026-04-17,RB,-0.34717941262905627
2026-04-17,RU,0.004914531610033588
2026-04-17,SC,0.47013151506422884
2026-04-17,SP,-0.834164693783878
2026-04-17,SR,-0.9722018817527933
2026-04-17,T,-0.20428448212156014
2026-04-17,UR,-0.017863457219084052
2026-04-20,AL,1.3064604084383693
2026-04-20,AP,0.7232772079806739
2026-04-20,C,0.42442239501370355
2026-04-20,CF,1.7232590531157668
2026-04-20,FG,-1.3323719525725484
2026-04-20,JD,-1.4904523392158278
2026-04-20,LH,-2.6667132395596123
2026-04-20,M,-0.43703982449580675
2026-04-20,MA,0.7263854872276136
2026-04-20,P,0.6816284699145524
2026-04-20,RB,-0.14342559606016655
2026-04-20,RU,0.36978806011580184
2026-04-20,SC,0.5150986403345659
2026-04-20,SP,-0.8608937584125829
2026-04-20,SR,-0.9558654782997346
2026-04-20,T,-0.0738671825706905
2026-04-20,UR,0.14204534682334732
2026-04-21,AL,1.3296265031904975
2026-04-21,AP,0.7756188269555685
2026-04-21,C,0.6149864932913511
2026-04-21,CF,1.9021457645976345
2026-04-21,FG,-1.342690869571841
2026-04-21,JD,-1.4816778932907158
2026-04-21,LH,-2.689542837317201
2026-04-21,M,-0.29811042356499506
2026-04-21,MA,0.7101634688724439
2026-04-21,P,0.9156548662256647
2026-04-21,RB,-0.10214351573688331
2026-04-21,RU,0.5754695522102288
2026-04-21,SC,0.5720297848818351
2026-04-21,SP,-0.6319715702240836
2026-04-21,SR,-0.7518593495918136
2026-04-21,T,-0.1276809156138959
2026-04-21,UR,0.258665401787493
2026-04-22,AL,1.2573464874983196
2026-04-22,AP,0.7009284284027728
2026-04-22,C,0.6001219534078829
2026-04-22,CF,1.9068396612761436
2026-04-22,FG,-1.2834527480146996
2026-04-22,JD,-1.3843145042679308
2026-04-22,LH,-2.5201879373261176
2026-04-22,M,-0.06309240206394368
2026-04-22,MA,0.6619420095604606
2026-04-22,P,0.8759051013832468
2026-04-22,RB,-0.20337119749414484
2026-04-22,RU,0.418938690502413
2026-04-22,SC,0.5296327268795514
2026-04-22,SP,-0.8000459958334023
2026-04-22,SR,-0.8748210441665408
2026-04-22,T,-0.07908742131482044
2026-04-22,UR,0.21189279198359812
2026-04-23,AL,1.262550720683584
2026-04-23,AP,0.5201001087444066
2026-04-23,C,0.5746896899360724
2026-04-23,CF,1.9488510678119084
2026-04-23,FG,-1.2345916706236928
2026-04-23,JD,-1.43282744546126
2026-04-23,LH,-2.5201879373261176
2026-04-23,M,-0.16355042871565909
2026-04-23,MA,0.7269410469258226
2026-04-23,P,0.8555253767076495
2026-04-23,RB,-0.19604214653893026
2026-04-23,RU,0.3771501156163493
2026-04-23,SC,0.6047919629973971
2026-04-23,SP,-0.9416744481076058
2026-04-23,SR,-0.8859899672616003
2026-04-23,T,-0.08162943468216002
2026-04-23,UR,0.17306043599436036
2026-04-24,AL,1.2243643563343942
2026-04-24,AP,0.6383860673081024
2026-04-24,C,0.5441824444361935
2026-04-24,CF,1.8857840458413346
2026-04-24,FG,-1.2642855552683965
2026-04-24,JD,-1.4581313432802052
2026-04-24,LH,-2.6123186700389716
2026-04-24,M,-0.24437962493305818
2026-04-24,MA,0.758922349218523
2026-04-24,P,0.8537977331619049
2026-04-24,RB,-0.15924438709068123
2026-04-24,RU,0.3270264422193378
2026-04-24,SC,0.6211842851712995
2026-04-24,SP,-0.9557096521276088
2026-04-24,SR,-0.8165346739775146
2026-04-24,T,-0.14298894764590298
2026-04-24,UR,0.3627444934780904
2026-04-27,AL,1.2448497571169963
2026-04-27,AP,0.634532811222835
2026-04-27,C,0.6338978837891255
2026-04-27,CF,2.091297393709371
2026-04-27,FG,-1.2590204783249102
2026-04-27,JD,-1.4282718639364294
2026-04-27,LH,-2.7150370095883813
2026-04-27,M,-0.12650400987706742
2026-04-27,MA,0.8091556873662095
2026-04-27,P,0.8740461052214072
2026-04-27,RB,-0.15924438709068123
2026-04-27,RU,0.5157136065273417
2026-04-27,SC,0.6284353181027793
2026-04-27,SP,-0.95324851078437
2026-04-27,SR,-0.709174222641135
2026-04-27,T,-0.21333366329615397
2026-04-27,UR,0.5751154882726919
2026-04-28,AL,1.193527634055087
2026-04-28,AP,0.554000122555649
2026-04-28,C,0.6338978837891255
2026-04-28,CF,2.1254674514037117
2026-04-28,FG,-1.3488855354019387
2026-04-28,JD,-1.5772327778394277
2026-04-28,LH,-2.5540213763424013
2026-04-28,M,0.04082516113549527
2026-04-28,MA,0.8872394400205392
2026-04-28,P,0.8916769184788502
2026-04-28,RB,-0.11542919834713718
2026-04-28,RU,0.6003546163915889
2026-04-28,SC,0.7086050412965996
2026-04-28,SP,-0.9328410948620821
2026-04-28,SR,-0.7135381267194717
2026-04-28,T,-0.2572644264348341
2026-04-28,UR,0.45058144148394147
2026-04-29,AL,1.1699901514408813
2026-04-29,AP,0.5353166431010208
2026-04-29,C,0.6488725258180357
2026-04-29,CF,2.063686221747507
2026-04-29,FG,-1.315439099525138
2026-04-29,JD,-1.5005631722254633
2026-04-29,LH,-2.6599192494823574
2026-04-29,M,0.05865842489492868
2026-04-29,MA,0.8983831849302097
2026-04-29,P,0.8333312680270802
2026-04-29,RB,-0.06623762291936998
2026-04-29,RU,0.6799262661273903
2026-04-29,SC,0.6515604610032605
2026-04-29,SP,-0.8775692048182846
2026-04-29,SR,-0.841715986417146
2026-04-29,T,-0.1403319759391738
2026-04-29,UR,0.4744242254115005
2026-04-30,AL,1.1097838605384334
2026-04-30,AP,0.628435161756723
2026-04-30,C,0.7057142169053933
2026-04-30,CF,2.166381266696767
2026-04-30,FG,-1.1467910261610563
2026-04-30,JD,-1.5214192176415817
2026-04-30,LH,-2.628264602523936
2026-04-30,M,0.05865842489492868
2026-04-30,MA,0.8728000548758383
2026-04-30,P,0.8990848307841823
2026-04-30,RB,0.019619632294633465
2026-04-30,RU,0.6816833854802311
2026-04-30,SC,0.6958206975238874
2026-04-30,SP,-0.9021399644478396
2026-04-30,SR,-0.8782027741976388
2026-04-30,T,-0.18622090163247887
2026-04-30,UR,0.42193461394368337
2026-05-06,AL,1.1390846472097778
2026-05-06,AP,0.46775523438874983
2026-05-06,C,0.44908331108386124
2026-05-06,CF,2.24375884156263
2026-05-06,FG,-1.1412441246341258
2026-05-06,JD,-1.4802982930116795
2026-05-06,LH,-2.6675036890682926
2026-05-06,M,-0.03830252080920518
2026-05-06,MA,0.8991878046017973
2026-05-06,P,0.9612898490611868
2026-05-06,RB,0.051328171128685006
2026-05-06,RU,0.6733833779304623
2026-05-06,SC,0.6239855063240648
2026-05-06,SP,-0.90463267659445
2026-05-06,SR,-0.9605378152019326
2026-05-06,T,-0.09507123464341208
2026-05-06,UR,0.3705725977068504
2026-05-07,AL,1.0791038360046319
2026-05-07,AP,0.5026003594048342
2026-05-07,C,0.2723071757531237
2026-05-07,CF,2.2736094966528917
2026-05-07,FG,-1.0950374994916383
2026-05-07,JD,-1.3161997098000822
2026-05-07,LH,-2.6271066893353856
2026-05-07,M,-0.10970317008065283
2026-05-07,MA,0.7290266462673691
2026-05-07,P,0.8594630961677582
2026-05-07,RB,0.1668920176424301
2026-05-07,RU,0.8265831745225285
2026-05-07,SC,0.479961968753769
2026-05-07,SP,-0.8977429497766578
2026-05-07,SR,-0.850242050119506
2026-05-07,T,-0.18847737750408702
2026-05-07,UR,0.21132401002522233
2026-05-08,AL,1.0669107362448187
2026-05-08,AP,0.5301935271376177
2026-05-08,C,0.2125092672547839
2026-05-08,CF,1.901945256928791
2026-05-08,FG,-1.2397569062206282
2026-05-08,JD,-1.3110754319303324
2026-05-08,LH,-2.645371999432746
2026-05-08,M,-0.05609185692355545
2026-05-08,MA,0.6755472441611302
2026-05-08,P,0.767513746391105
2026-05-08,RB,-0.009928771013238096
2026-05-08,RU,0.731202344874535
2026-05-08,SC,0.4453635491487052
2026-05-08,SP,-0.9598267709311475
2026-05-08,SR,-0.8797365490643891
2026-05-08,T,-0.0726692566444621
2026-05-08,UR,0.1756110447232342
2026-05-11,AL,1.0693596172303639
2026-05-11,AP,0.4753438253157487
2026-05-11,C,0.08406209496634703
2026-05-11,CF,1.9177861632900262
2026-05-11,FG,-1.1483844781524832
2026-05-11,JD,-0.9453573695228916
2026-05-11,LH,-2.537950536269658
2026-05-11,M,0.007619911548499222
2026-05-11,MA,0.7126177959184778
2026-05-11,P,0.761764499685115
2026-05-11,RB,0.12427828152243128
2026-05-11,RU,0.7294742085233888
2026-05-11,SC,0.511542882134035
2026-05-11,SP,-0.8581584741453788
2026-05-11,SR,-0.7087354493501937
2026-05-11,T,0.02594645375250081
2026-05-11,UR,0.14622754446647862
2026-05-12,AL,1.0534076111171546
2026-05-12,AP,0.4392944890315315
2026-05-12,C,0.12357460501489519
2026-05-12,CF,1.9429020314473429
2026-05-12,FG,-1.1483844781524832
2026-05-12,JD,-0.9105036237317291
2026-05-12,LH,-2.6986088632689658
2026-05-12,M,0.06365292978860825
2026-05-12,MA,0.7455844577942933
2026-05-12,P,0.6109629493922417
2026-05-12,RB,0.05948111738610972
2026-05-12,RU,0.694041356119163
2026-05-12,SC,0.5363653182035512
2026-05-12,SP,-0.8390041832471196
2026-05-12,SR,-0.7134615867094182
2026-05-12,T,0.005193185735386219
2026-05-12,UR,0.07290214014369101
2026-05-13,AL,1.1549751128627785
2026-05-13,AP,0.5131829884683152
2026-05-13,C,0.09421864293228506
2026-05-13,CF,2.0407456788461116
2026-05-13,FG,-1.1236559289893497
2026-05-13,JD,-0.9518935196812327
2026-05-13,LH,-2.6640240937124613
2026-05-13,M,0.22033477948900876
2026-05-13,MA,0.7153265928872782
2026-05-13,P,0.6894297299206846
2026-05-13,RB,-0.004968594441648016
2026-05-13,RU,0.8738914689420032
2026-05-13,SC,0.5026262485896213
2026-05-13,SP,-0.7670447593393676
2026-05-13,SR,-0.7756130392695666
2026-05-13,T,0.015572872092098271
2026-05-13,UR,-0.005846164443165256
2026-05-14,AL,1.1010548535908364
2026-05-14,AP,0.5082103718146408
2026-05-14,C,0.06935154834288193
2026-05-14,CF,2.0764471514424
2026-05-14,FG,-1.1262401338435444
2026-05-14,JD,-0.8958146938668742
2026-05-14,LH,-2.6242989416465994
2026-05-14,M,0.22292719719237375
2026-05-14,MA,0.7012345774976386
2026-05-14,P,0.6697556982036362
2026-05-14,RB,0.06226830906498151
2026-05-14,RU,0.7025010138646686
2026-05-14,SC,0.5061498742971584
2026-05-14,SP,-0.646358546466443
2026-05-14,SR,-0.6445616277311139
2026-05-14,T,-0.14950528380649902
2026-05-14,UR,0.10912065631320199
2026-05-15,AL,1.0259124140068094
2026-05-15,AP,0.5333848277943282
2026-05-15,C,-0.09948888913359377
2026-05-15,CF,1.866930222489373
2026-05-15,FG,-1.0957225637798973
2026-05-15,JD,-0.8097816406012401
2026-05-15,LH,-2.6023790979698327
2026-05-15,M,0.20979422102210035
2026-05-15,MA,0.7732268315050489
2026-05-15,P,0.6622789136239325
2026-05-15,RB,0.014920655626906042
2026-05-15,RU,0.6679358649304452
2026-05-15,SC,0.6403772665186132
2026-05-15,SP,-0.6299242058517853
2026-05-15,SR,-0.6674473131390315
2026-05-15,T,-0.07620793084234277
2026-05-15,UR,-0.3312021185959025
2026-05-18,AL,1.0411509896276658
2026-05-18,AP,0.4023485355612775
2026-05-18,C,-0.04982975249890689
2026-05-18,CF,1.8732087846292718
2026-05-18,FG,-1.0637292417151638
2026-05-18,JD,-0.6472634722641456
2026-05-18,LH,-2.655500585125342
2026-05-18,M,0.23793478859160624
2026-05-18,MA,0.8734535584855356
2026-05-18,P,0.8546622740465265
2026-05-18,RB,-0.002484365855226211
2026-05-18,RU,0.6179134944133586
2026-05-18,SC,0.7505522820015826
2026-05-18,SP,-0.5471524254486965
2026-05-18,SR,-0.6922012014351511
2026-05-18,T,-0.023588915445488353
2026-05-18,UR,-0.46743643655652123
2026-05-19,AL,1.1689582478636817
2026-05-19,AP,0.39677844439742216
2026-05-19,C,-0.009950166229763387
2026-05-19,CF,1.8265466901910044
2026-05-19,FG,-1.1167213162160268
2026-05-19,JD,-0.7181535016568319
2026-05-19,LH,-2.635001728080431
2026-05-19,M,0.3575612982377375
2026-05-19,MA,0.8382770598116621
2026-05-19,P,0.9445333368362847
2026-05-19,RB,-0.05970545757199384
2026-05-19,RU,0.636324649346747
2026-05-19,SC,0.7240020441459912
2026-05-19,SP,-0.6678548936599448
2026-05-19,SR,-0.6410385265494823
2026-05-19,T,0.15760223701477485
2026-05-19,UR,-0.5362917966411034
2026-05-20,AL,1.1553319821270527
2026-05-20,AP,0.44932938152785845
2026-05-20,C,-0.05956937987887202
2026-05-20,CF,1.8008186000831659
2026-05-20,FG,-1.093274074872229
2026-05-20,JD,-0.4877809647302274
2026-05-20,LH,-2.587904121522244
2026-05-20,M,0.3269411235933745
2026-05-20,MA,0.8658889120840624
2026-05-20,P,0.9761371222835658
2026-05-20,RB,0.017516368483705545
2026-05-20,RU,0.6016829529814972
2026-05-20,SC,0.7131749712649806
2026-05-20,SP,-0.7572705529225746
2026-05-20,SR,-0.6050407987223587
2026-05-20,T,0.0475677210382993
2026-05-20,UR,-0.4270786453976382
2026-05-21,AL,1.09487989371855
2026-05-21,AP,0.49295410131524603
2026-05-21,C,-0.24141175937284018
2026-05-21,CF,1.6795388509208184
2026-05-21,FG,-0.9916154736691111
2026-05-21,JD,-0.44597844592836156
2026-05-21,LH,-2.487281048047546
2026-05-21,M,0.29592671273741367
2026-05-21,MA,0.8502630577513715
2026-05-21,P,0.8650821194378298
2026-05-21,RB,0.05768090059526219
2026-05-21,RU,0.5654946352425215
2026-05-21,SC,0.6320973576563113
2026-05-21,SP,-0.8537277775613604
2026-05-21,SR,-0.7296085841612245
2026-05-21,T,-0.018458407247186892
2026-05-21,UR,-0.5146669997081128
2026-05-22,AL,1.0528608276821407
2026-05-22,AP,0.5175123655184083
2026-05-22,C,-0.14796238668310602
2026-05-22,CF,1.4636500492725641
2026-05-22,FG,-1.0432445975299944
2026-05-22,JD,-0.39180101998718536
2026-05-22,LH,-2.372314521518962
2026-05-22,M,0.2656271749139723
2026-05-22,MA,0.7731539933361027
2026-05-22,P,0.7605224668626788
2026-05-22,RB,-0.11159629023625034
2026-05-22,RU,0.4590412392093298
2026-05-22,SC,0.5535241141840141
2026-05-22,SP,-0.9980983179524084
2026-05-22,SR,-0.8271824203557069
2026-05-22,T,0.241559224428794
2026-05-22,UR,-0.5398011745296788
2026-05-25,AL,1.0194686156457713
2026-05-25,AP,0.5507640462631767
2026-05-25,C,-0.07428990302983642
2026-05-25,CF,1.433873893446091
2026-05-25,FG,-0.9007369670006938
2026-05-25,JD,-0.5664865637779076
2026-05-25,LH,-2.4609750648085424
2026-05-25,M,0.2784530230172312
2026-05-25,MA,0.6693883769675656
2026-05-25,P,0.7975784716666747
2026-05-25,RB,0.022645974079727564
2026-05-25,RU,0.4826705855535341
2026-05-25,SC,0.45427236143403094
2026-05-25,SP,-0.9407621503179605
2026-05-25,SR,-0.8054608808504696
2026-05-25,T,0.18741167671879227
2026-05-25,UR,-0.4728107440916678
2026-05-26,AL,0.9802413352883156
2026-05-26,AP,0.5980405226132284
2026-05-26,C,-0.18826520888267304
2026-05-26,CF,1.4641845295431417
2026-05-26,FG,-1.0405599190299595
2026-05-26,JD,-0.4170288988660135
2026-05-26,LH,-2.6243306972767497
2026-05-26,M,0.2030024304344809
2026-05-26,MA,0.591978717610353
2026-05-26,P,0.6523095743475235
2026-05-26,RB,-0.27683999974551665
2026-05-26,RU,0.37054875506465074
2026-05-26,SC,0.4097702115510319
2026-05-26,SP,-1.06823267681749
2026-05-26,SR,-0.83040993385426
2026-05-26,T,0.29360979966304745
2026-05-26,UR,-0.41971489815462326
2026-05-27,AL,0.972633223603812
2026-05-27,AP,0.6035536462316694
2026-05-27,C,-0.14397309608269443
2026-05-27,CF,1.4444955737283633
2026-05-27,FG,-0.9750994241467009
2026-05-27,JD,-0.1555259320857539
2026-05-27,LH,-2.578980130629673
2026-05-27,M,0.18020833021570593
2026-05-27,MA,0.6039664364314448
2026-05-27,P,0.7821241856783449
2026-05-27,RB,-0.25943867462469955
2026-05-27,RU,0.43030371778273885
2026-05-27,SC,0.4603852445478337
2026-05-27,SP,-1.0956409731733552
2026-05-27,SR,-0.8013266293715113
2026-05-27,T,0.36443274796857983
2026-05-27,UR,-0.36234873419991115
2026-05-28,AL,0.9354192038884334
2026-05-28,AP,0.5337227235940121
2026-05-28,C,-0.11425114361818774
2026-05-28,CF,1.5234367022644681
2026-05-28,FG,-0.8914921362221898
2026-05-28,JD,-0.21870442925940572
2026-05-28,LH,-2.4877994897135376
2026-05-28,M,0.2995805056766853
2026-05-28,MA,0.6599420958357093
2026-05-28,P,0.8671337233526626
2026-05-28,RB,-0.16779998409908894
2026-05-28,RU,0.6411420555807908
2026-05-28,SC,0.470978189552592
2026-05-28,SP,-1.0638478375881035
2026-05-28,SR,-0.7411998128999848
2026-05-28,T,0.45002875936265974
2026-05-28,UR,-0.39284128046388367
2026-05-29,AL,0.9366691724144262
2026-05-29,AP,0.5320618950857813
2026-05-29,C,-0.029760436491120475
2026-05-29,CF,1.4912156415712365
2026-05-29,FG,-0.8745701000132454
2026-05-29,JD,0.007455166524835326
2026-05-29,LH,-2.5141128893798563
2026-05-29,M,0.3251460009922984
2026-05-29,MA,0.6401175071353576
2026-05-29,P,0.8548730892278144
2026-05-29,RB,-0.1026799697299246
2026-05-29,RU,0.6078648339104235
2026-05-29,SC,0.3950728895638107
2026-05-29,SP,-1.1584640323043975
2026-05-29,SR,-0.6588645938917655
2026-05-29,T,0.4311807142642433
2026-05-29,UR,-0.3716725407728781
2026-06-01,AL,0.967594596848994
2026-06-01,AP,0.5011303703492765
2026-06-01,C,0.09952078218173485
2026-06-01,CF,1.61891954631774
2026-06-01,FG,-0.8964569179264995
2026-06-01,JD,0.2466937534555083
2026-06-01,LH,-2.5141128893798563
2026-06-01,M,0.3226099240626435
2026-06-01,MA,0.7235379368295867
2026-06-01,P,0.8707874106059748
2026-06-01,RB,-0.027527120143114786
2026-06-01,RU,0.7004201847033762
2026-06-01,SC,0.43273862126852985
2026-06-01,SP,-1.227778176659013
2026-06-01,SR,-0.567733519433476
2026-06-01,T,0.44219130169716253
2026-06-01,UR,-0.36540129030577706
2026-06-02,AL,1.0482910786795951
2026-06-02,AP,0.631823267037733
2026-06-02,C,0.054827024320397454
2026-06-02,CF,1.6038084053570882
2026-06-02,FG,-0.9559430541700359
2026-06-02,JD,0.27247762155338195
2026-06-02,LH,-2.5591207984860076
2026-06-02,M,0.15829831225420166
2026-06-02,MA,0.735081948754416
2026-06-02,P,0.8702024510368722
2026-06-02,RB,-0.027527120143114786
2026-06-02,RU,0.7761429643644733
2026-06-02,SC,0.4185438415108204
2026-06-02,SP,-1.2723239796477117
2026-06-02,SR,-0.6294314001797849
2026-06-02,T,0.49144517273339616
2026-06-02,UR,-0.5111700194025776
2026-06-03,AL,0.9651129923076638
2026-06-03,AP,0.752915716994783
2026-06-03,C,-0.09889350427117229
2026-06-03,CF,1.6100831237529885
2026-06-03,FG,-0.8968895020841398
2026-06-03,JD,0.27104171988410874
2026-06-03,LH,-2.411910962205622
2026-06-03,M,0.15319938769821234
2026-06-03,MA,0.798350001074563
2026-06-03,P,0.9595819410760689
2026-06-03,RB,-0.05503372504607988
2026-06-03,RU,0.7778266011894724
2026-06-03,SC,0.5182970230077819
2026-06-03,SP,-1.2798777637600722
2026-06-03,SR,-0.5998013152347872
2026-06-03,T,0.45505096480822943
2026-06-03,UR,-0.4488137486605208
2026-06-04,AL,0.9270129087971737
2026-06-04,AP,0.7086846220593441
2026-06-04,C,-0.12355055302658591
2026-06-04,CF,1.490298202586469
2026-06-04,FG,-0.8968895020841398
2026-06-04,JD,0.20334319362143546
2026-06-04,LH,-2.4610794757094867
2026-06-04,M,0.03563865532128039
2026-06-04,MA,0.7683324990559021
2026-06-04,P,0.8349694266216193
2026-06-04,RB,-0.04754105575039638
2026-06-04,RU,0.7903879915135184
2026-06-04,SC,0.49552900990940707
2026-06-04,SP,-1.3868174117124945
2026-06-04,SR,-0.6893362142138539
2026-06-04,T,0.48221644524729307
2026-06-04,UR,-0.47856229257001753
2026-06-05,AL,0.9233106386190484
2026-06-05,AP,0.71582776427406
2026-06-05,C,0.034406215509312055
2026-06-05,CF,1.3395383444855309
2026-06-05,FG,-1.0053937646935522
2026-06-05,JD,0.2062261985901867
2026-06-05,LH,-2.5820131223151046
2026-06-05,M,-0.02286475189874693
2026-06-05,MA,0.7943437427924752
2026-06-05,P,0.7493265966425185
2026-06-05,RB,0.07798202954878207
2026-06-05,RU,0.8145826924348565
2026-06-05,SC,0.44623512964041645
2026-06-05,SP,-1.269139526094938
2026-06-05,SR,-0.7665031885938847
2026-06-05,T,0.44332605917494233
2026-06-05,UR,-0.4694186294433512
2026-06-08,AL,0.9029290006278856
2026-06-08,AP,0.5967339259166884
2026-06-08,C,0.049125266375556226
2026-06-08,CF,1.3202132668174904
2026-06-08,FG,-1.0548009130396139
2026-06-08,JD,0.17271989831417517
2026-06-08,LH,-2.577455670550391
2026-06-08,M,-0.09656876580237142
2026-06-08,MA,0.9405356755481422
2026-06-08,P,0.7223582357731182
2026-06-08,RB,0.11842392390206251
2026-06-08,RU,0.6803373013723223
2026-06-08,SC,0.5067120946749222
2026-06-08,SP,-1.1255690383388803
2026-06-08,SR,-0.8047517538842893
2026-06-08,T,0.4489936198801315
2026-06-08,UR,-0.23192989560374117
2026-06-09,AL,0.8907020169381287
2026-06-09,AP,0.52636652219142
2026-06-09,C,0.07855570921494227
2026-06-09,CF,1.2796012443044555
2026-06-09,FG,-1.0209092417871333
2026-06-09,JD,0.2797263612693349
2026-06-09,LH,-2.4947523019904145
2026-06-09,M,-0.10924940123207065
2026-06-09,MA,0.8564173535063112
2026-06-09,P,0.6095340766094988
2026-06-09,RB,0.15634813649729223
2026-06-09,RU,0.9454788976575049
2026-06-09,SC,0.4196486427584247
2026-06-09,SP,-1.1498130739099037
2026-06-09,SR,-0.7492670285849045
2026-06-09,T,0.38758161517518414
2026-06-09,UR,-0.2466986062567764
2026-06-10,AL,0.8136705375552307
2026-06-10,AP,0.5258195875904682
2026-06-10,C,0.024558117680441194
2026-06-10,CF,1.2291119659765966
2026-06-10,FG,-0.9737791887851402
2026-06-10,JD,0.1989002161591977
2026-06-10,LH,-2.514939624495023
2026-06-10,M,-0.053263063672150925
2026-06-10,MA,0.8535533382528806
2026-06-10,P,0.5742741800763398
2026-06-10,RB,0.18135053366431675
2026-06-10,RU,0.8269551365543765
2026-06-10,SC,0.3519416025345202
2026-06-10,SP,-1.4048100448508218
2026-06-10,SR,-0.7132064182386139
2026-06-10,T,0.4396044350920783
2026-06-10,UR,-0.27651838277953644
2026-06-11,AL,0.8823501143582094
2026-06-11,AP,0.659946787608171
2026-06-11,C,0.05886560607388511
2026-06-11,CF,1.2808785147422426
2026-06-11,FG,-0.9601463021328749
2026-06-11,JD,0.0792875073586363
2026-06-11,LH,-2.5556639238926198
2026-06-11,M,-0.015198231963162783
2026-06-11,MA,0.9131007105254471
2026-06-11,P,0.6948548155093212
2026-06-11,RB,0.16356899627984642
2026-06-11,RU,1.0511015075961583
2026-06-11,SC,0.43775338523314816
2026-06-11,SP,-1.2669100028564577
2026-06-11,SR,-0.7197757999259287
2026-06-11,T,0.2649245892372195
2026-06-11,UR,-0.21945522716516944
2026-06-12,AL,0.9619799735367993
2026-06-12,AP,0.6805830550559246
2026-06-12,C,0.1375156058775792
2026-06-12,CF,1.3198734485423471
2026-06-12,FG,-0.8971925818313324
2026-06-12,JD,0.1418256682736838
2026-06-12,LH,-2.3370840677753493
2026-06-12,M,0.07371490213085616
2026-06-12,MA,0.8823372600512265
2026-06-12,P,0.5760091620099089
2026-06-12,RB,0.3025903454479964
2026-06-12,RU,1.06807662372277
2026-06-12,SC,0.3066754733377865
2026-06-12,SP,-1.1401799708035283
2026-06-12,SR,-0.595677278746815
2026-06-12,T,0.31785889454690774
2026-06-12,UR,-0.2104945881824509
2026-06-15,AL,0.9115338232426826
2026-06-15,AP,0.5745355439755886
2026-06-15,C,-0.04379311241535217
2026-06-15,CF,1.3045800249856185
2026-06-15,FG,-0.9177977891726012
2026-06-15,JD,0.1971527454114015
2026-06-15,LH,-2.325538891816511
2026-06-15,M,0.06355042473833279
